Jam Tidur Semalam,Seberapa Sibuk Anda Hari Ini (1-5),Seberapa Banyak Tugas/Pekerjaan (1-5),Suasana Hati Anda (1-5),Ceritakan Hari Anda Hari Ini,prob_anger,prob_anticipation,prob_disgust,prob_fear,prob_joy,prob_sadness,prob_trust,Emotion_Score,Wellbeing_Label
5,1,1,5,finally kelar juga projek yang udah molor berminggu-minggu,0.071905,0.345812,0.097424,0.032203,0.079997,0.307075,0.065583,0.5257,Low
11,2,2,4,finally kelar juga projek yang udah molor berminggu-minggu,0.071905,0.345812,0.097424,0.032203,0.079997,0.307075,0.065583,0.5257,Low
7,2,1,4,"hari ini chill tapi tetep produktif, perfect combo",0.182782,0.038217,0.101503,0.061371,0.115748,0.405965,0.094413,0.2391,Low
8,1,1,4,"dengerin playlist favorit sambil ngerjain tugas, efeknya luar biasa",0.102439,0.045379,0.044787,0.042218,0.62799,0.088106,0.049081,0.7982,Low
7,5,5,1,"down parah hari ini, semangat nol besar",0.072999,0.048581,0.024975,0.034964,0.024308,0.769898,0.024275,0.0608,Medium
5,3,3,3,"hari ini biasa aja sih, gak ada yang spesial",0.032349,0.028633,0.028528,0.027875,0.032159,0.821975,0.028481,0.0515,Medium
2,5,5,1,"capek banget, tugas numpuk kayak ga ada habisnya",0.052521,0.029559,0.03967,0.03292,0.021333,0.795396,0.028601,0.0399,High
6,5,4,3,"standar banget, kayak hari-hari sebelumnya yang mirip",0.171871,0.063149,0.092586,0.030907,0.048134,0.537357,0.055996,0.1435,Medium
3,2,3,5,seneng bgt dapet nilai bagus pas ujian tadi,0.072331,0.047316,0.09944,0.080541,0.371034,0.27263,0.056708,0.5064,Low
11,1,2,5,"hari ini seger banget, semua tugas kelar on time",0.097692,0.073444,0.240161,0.054821,0.147184,0.306673,0.080026,0.3008,Low
3,1,1,5,"bisa bantu temen yang lagi kesusahan, hati jadi hangat",0.054936,0.045639,0.047075,0.057118,0.144083,0.608725,0.042425,0.22,Low
5,1,1,5,"hari ini seger banget, semua tugas kelar on time",0.097692,0.073444,0.240161,0.054821,0.147184,0.306673,0.080026,0.3008,Low
5,1,2,4,"hari ini fun banget, belajar sambil ketawa-ketawa sama temen",0.038524,0.045537,0.056991,0.053164,0.535817,0.227158,0.042809,0.6823,Low
9,5,5,1,"rasanya pengen pause semuanya, istirahat total dari dunia",0.016139,0.042614,0.022698,0.019476,0.023522,0.859541,0.016009,0.0431,High
6,2,3,1,"gak banyak drama hari ini, adem ayem aja",0.029782,0.029663,0.032912,0.028134,0.024894,0.824984,0.029631,0.0455,Medium
6,3,4,3,"makan oke, kelas oke, tugas oke — semua oke doang",0.050953,0.016866,0.128367,0.020597,0.076367,0.667298,0.039552,0.1028,Medium
6,2,3,2,"ngerjain kewajiban, setelah itu ya sudah lah",0.016939,0.013125,0.025118,0.015605,0.018071,0.896715,0.014427,0.0,High
5,2,3,4,"happy banget hari ini, banyak hal baik terjadi",0.140631,0.059319,0.056978,0.076419,0.401344,0.152741,0.112568,0.6222,Low
7,4,4,1,"lelah fisik sama mental, dua-duanya udah di titik mentok",0.032763,0.022442,0.025848,0.031335,0.019704,0.843309,0.024599,0.0249,High
7,5,5,2,"exhausted total, jalan aja udah kayak zombie",0.087001,0.032252,0.12162,0.04103,0.034454,0.642536,0.041107,0.0733,Medium
4,5,4,2,"hari ini drama banget, banyak hal yang salah semua",0.098001,0.03134,0.03665,0.053587,0.049491,0.676758,0.054173,0.1054,Medium
5,2,2,3,"hari ini fun banget, belajar sambil ketawa-ketawa sama temen",0.038524,0.045537,0.056991,0.053164,0.535817,0.227158,0.042809,0.6823,Low
3,2,2,4,finally kelar juga projek yang udah molor berminggu-minggu,0.071905,0.345812,0.097424,0.032203,0.079997,0.307075,0.065583,0.5257,Low
5,4,5,1,"badan oke tapi hati hancur, ga tau kenapa juga",0.03125,0.02775,0.061065,0.039356,0.027856,0.788237,0.024486,0.0406,High
8,4,4,2,"hari ini drama banget, banyak hal yang salah semua",0.098001,0.03134,0.03665,0.053587,0.049491,0.676758,0.054173,0.1054,Medium
9,5,5,1,"hari ini berat banget, ngerasa down dari pagi",0.034459,0.029133,0.026408,0.041143,0.022042,0.816772,0.030043,0.042,High
6,1,2,4,"pikiran jernih banget hari ini, bisa fokus full",0.106758,0.143275,0.081344,0.09353,0.377228,0.120729,0.077136,0.651,Low
7,4,4,3,"hari ini so-so aja, antara males dan mau usaha",0.035595,0.024063,0.022336,0.046403,0.021287,0.820316,0.030001,0.0351,High
10,3,2,3,"lumayan lah, ada naik turunnya tapi masih oke",0.02289,0.020017,0.040444,0.028485,0.021452,0.840329,0.026383,0.0262,High
4,4,5,1,gak sanggup lagi pura-pura baik-baik aja di depan semua orang,0.032783,0.02556,0.032248,0.025429,0.024138,0.835779,0.024062,0.0332,High
9,4,3,4,"ngikutin jadwal aja, autopilot mode sepanjang hari",0.125345,0.356637,0.090533,0.060084,0.047172,0.225948,0.094281,0.5336,Low
4,5,5,3,nangis di kamar mandi karena udah gak tahan stressnya,0.101015,0.061985,0.150233,0.039234,0.039873,0.56527,0.042391,0.1163,Medium
7,1,1,3,tugas beres tapi gak ngerasa puas atau kecewa,0.045286,0.019922,0.042915,0.02652,0.030417,0.811583,0.023356,0.0331,High
8,2,2,4,"produktif parah hari ini, kayak mesin yang ga berhenti",0.116051,0.032125,0.090453,0.040518,0.030326,0.642272,0.048256,0.0768,Medium
11,3,4,3,"ngerasa sendiri padahal dikelilingin banyak orang, aneh banget",0.026757,0.019572,0.045552,0.034192,0.025676,0.829671,0.01858,0.0215,High
9,4,3,5,"hari ini chill tapi tetep produktif, perfect combo",0.182782,0.038217,0.101503,0.061371,0.115748,0.405965,0.094413,0.2391,Low
6,4,4,1,"bad day banget, hampir nangis beberapa kali hari ini",0.058515,0.031287,0.036904,0.037579,0.033594,0.766473,0.035648,0.0647,Medium
7,5,5,1,"emotional banget hari ini, gampang baper sama hal kecil",0.342511,0.067375,0.054519,0.094682,0.131715,0.254727,0.05447,0.2452,Low
8,1,2,5,"semuanya berjalan sesuai plan, langka tapi nyata hari ini",0.065005,0.030923,0.034198,0.025924,0.03811,0.752411,0.053428,0.0906,Medium
10,3,3,3,"half-half hari ini, sebagian menyenangkan sebagian meh",0.056628,0.044274,0.054233,0.032581,0.17105,0.569,0.072233,0.2853,Low
4,5,5,2,lelah ngejar semuanya tapi kayak ga pernah sampe,0.026789,0.018202,0.027502,0.024204,0.019972,0.852427,0.030904,0.0277,High
6,4,3,3,"merasa gagal hari ini, padahal udah usaha sebisa mungkin",0.021154,0.016644,0.024693,0.026289,0.022357,0.870453,0.01841,0.0139,High
8,4,4,2,"gak banyak ngomong hari ini, lebih banyak mikir sendiri",0.038187,0.036325,0.029808,0.026486,0.028819,0.811945,0.02843,0.0565,Medium
6,1,1,5,ngerasa punya achievement kecil tapi berarti banget buat aku,0.021886,0.014424,0.023662,0.023485,0.023205,0.867903,0.025435,0.0206,High
11,4,4,3,"tugas segunung, waktu secuil, otak udah mati duluan",0.031557,0.018466,0.038674,0.020402,0.018215,0.853187,0.019497,0.0124,High
6,2,2,3,"pikiran jernih banget hari ini, bisa fokus full",0.106758,0.143275,0.081344,0.09353,0.377228,0.120729,0.077136,0.651,Low
5,4,4,2,"burnout parah, udah gak sanggup lagi kayaknya",0.054167,0.035664,0.036783,0.032138,0.021417,0.794608,0.025223,0.0433,High
11,4,5,2,"anxious dari pagi, banyak hal yang bikin khawatir",0.058295,0.029452,0.057658,0.729715,0.021097,0.083853,0.01993,0.0293,High
8,5,5,2,"pikiran gelap dateng lagi, susah diusir pergi",0.031828,0.031814,0.041505,0.03083,0.016609,0.827991,0.019424,0.0262,High
5,3,3,5,ngerjain hal yang aku suka bikin waktu cepet banget berlalu,0.146282,0.111395,0.080793,0.069047,0.127356,0.388461,0.076666,0.3182,Low
5,5,5,2,"cape hati, bukan cape badan — itu yang paling melelahkan",0.043033,0.043682,0.029603,0.02265,0.019028,0.823803,0.018201,0.0416,High
5,4,4,1,"kesal sama diri sendiri, harusnya bisa lebih baik dari ini",0.877257,0.027499,0.019537,0.019573,0.020674,0.024595,0.010866,0.0158,High
4,2,1,5,"kerjaan beres semua, sisa waktu buat rebahan tenang",0.034548,0.046712,0.048685,0.022859,0.037697,0.781425,0.028074,0.0788,Medium
9,5,5,1,pengen balik ke kasur dan ga keluar selamanya rasanya,0.017236,0.02992,0.043205,0.035066,0.022462,0.82932,0.022792,0.0348,High
5,1,1,3,kerja keras dikit tapi hasilnya ya segitu-gitu aja,0.033866,0.018105,0.034966,0.024492,0.021414,0.832142,0.035015,0.0341,High
9,4,4,2,"semua hal kerasa berat dan susah hari ini, capek",0.035852,0.03714,0.034635,0.043225,0.019383,0.798268,0.031497,0.05,Medium
5,2,1,5,"happy banget hari ini, banyak hal baik terjadi",0.140631,0.059319,0.056978,0.076419,0.401344,0.152741,0.112568,0.6222,Low
4,5,4,3,"overthinking parah tadi malem, jadinya kurang tidur dan lesu",0.077345,0.039237,0.094275,0.06,0.022346,0.678681,0.028116,0.052,Medium
9,5,5,1,"semua salah hari ini, dimulai dari bangun telat sampe tugas error",0.085005,0.028978,0.031938,0.039289,0.0249,0.752341,0.037549,0.054,Medium
7,5,4,1,"hari ini berat banget, ngerasa down dari pagi",0.034459,0.029133,0.026408,0.041143,0.022042,0.816772,0.030043,0.042,High
6,4,3,2,"gak mood sama sekali, males banget ngapa-ngapain hari ini",0.077964,0.072236,0.056911,0.055063,0.029881,0.6751,0.032845,0.1054,Medium
4,1,2,4,"lunch enak, cuaca oke, tugas beres — hari sempurna",0.079758,0.046123,0.10696,0.031587,0.567739,0.09656,0.071272,0.7542,Low
6,2,1,4,"mood on fire dari pagi, semua kerasa ringan",0.08791,0.08537,0.064207,0.057291,0.062344,0.584228,0.058651,0.1896,Low
10,5,5,2,ngerasa gak ada yang ngerti apa yang aku rasain hari ini,0.026695,0.020892,0.026215,0.028303,0.025964,0.845789,0.026141,0.0323,High
1,5,5,1,"semua orang kayak nyebelin hari ini, atau mungkin aku yang sensitif",0.018107,0.025364,0.037677,0.023377,0.015985,0.864621,0.014869,0.0125,High
7,3,2,2,"waktu terasa lambat, tapi akhirnya selesai juga hari ini",0.082441,0.265943,0.053653,0.073038,0.084124,0.4078,0.033001,0.3979,Low
8,1,1,5,"semuanya berjalan sesuai plan, langka tapi nyata hari ini",0.065005,0.030923,0.034198,0.025924,0.03811,0.752411,0.053428,0.0906,Medium
8,5,4,2,gak ngerti kenapa ngerasa hampa gini dari tadi pagi,0.03822,0.026488,0.035353,0.031672,0.022538,0.819712,0.026017,0.0347,High
10,2,1,4,"mood on fire dari pagi, semua kerasa ringan",0.08791,0.08537,0.064207,0.057291,0.062344,0.584228,0.058651,0.1896,Low
6,4,4,3,overthinking dikit tapi masih bisa dikendaliin untungnya,0.029412,0.013954,0.027164,0.022354,0.019376,0.867048,0.020691,0.0099,High
7,5,4,3,hari ini terasa panjang tapi ya udah dijalanin aja,0.032161,0.026092,0.028231,0.034988,0.032926,0.811428,0.034173,0.0561,Medium
8,5,5,2,"emotional banget hari ini, gampang baper sama hal kecil",0.342511,0.067375,0.054519,0.094682,0.131715,0.254727,0.05447,0.2452,Low
7,3,3,4,"bisa bantu temen yang lagi kesusahan, hati jadi hangat",0.054936,0.045639,0.047075,0.057118,0.144083,0.608725,0.042425,0.22,Low
6,4,4,2,"kadang bosen kadang oke, selang-seling gitu rasanya",0.038073,0.015331,0.032821,0.025529,0.023881,0.837735,0.026629,0.0238,High
6,2,1,5,"ngerasa hidup hari ini, bukan cuma ngejalanin rutinitas doang",0.022992,0.01656,0.033462,0.031275,0.039448,0.834493,0.02177,0.0379,High
8,1,1,4,alhamdulillah hari ini lancar banget ga ada hambatan,0.041489,0.035004,0.063993,0.043882,0.079221,0.668069,0.068343,0.1615,Medium
3,4,4,2,"down parah hari ini, semangat nol besar",0.072999,0.048581,0.024975,0.034964,0.024308,0.769898,0.024275,0.0608,Medium
8,3,3,2,"semua orang kayak nyebelin hari ini, atau mungkin aku yang sensitif",0.018107,0.025364,0.037677,0.023377,0.015985,0.864621,0.014869,0.0125,High
7,4,3,3,"bad day banget, hampir nangis beberapa kali hari ini",0.058515,0.031287,0.036904,0.037579,0.033594,0.766473,0.035648,0.0647,Medium
7,4,3,3,"gak mood sama sekali, males banget ngapa-ngapain hari ini",0.077964,0.072236,0.056911,0.055063,0.029881,0.6751,0.032845,0.1054,Medium
8,2,3,2,gak ngerti kenapa ngerasa hampa gini dari tadi pagi,0.03822,0.026488,0.035353,0.031672,0.022538,0.819712,0.026017,0.0347,High
12,5,5,1,"badan oke tapi hati hancur, ga tau kenapa juga",0.03125,0.02775,0.061065,0.039356,0.027856,0.788237,0.024486,0.0406,High
7,5,5,3,"capek banget, tugas numpuk kayak ga ada habisnya",0.052521,0.029559,0.03967,0.03292,0.021333,0.795396,0.028601,0.0399,High
6,2,2,4,"pikiran jernih banget hari ini, bisa fokus full",0.106758,0.143275,0.081344,0.09353,0.377228,0.120729,0.077136,0.651,Low
6,2,1,5,ngerjain hal yang aku suka bikin waktu cepet banget berlalu,0.146282,0.111395,0.080793,0.069047,0.127356,0.388461,0.076666,0.3182,Low
7,3,3,4,"hari ini so-so aja, antara males dan mau usaha",0.035595,0.024063,0.022336,0.046403,0.021287,0.820316,0.030001,0.0351,High
10,3,2,4,excited karena dapet kesempatan baru yang udah lama ditunggu,0.032559,0.830941,0.028425,0.020618,0.035614,0.024798,0.027045,1.0,Low
7,3,4,3,"gak ada komplain sih sebenernya, tapi gak excited juga",0.049353,0.029545,0.040914,0.032771,0.028152,0.780817,0.038448,0.0596,Medium
6,3,3,3,"reconnect sama passion lama hari ini, bikin semangat lagi",0.116698,0.105763,0.061128,0.054515,0.17821,0.413828,0.069858,0.3635,Low
7,5,5,1,"down parah hari ini, semangat nol besar",0.072999,0.048581,0.024975,0.034964,0.024308,0.769898,0.024275,0.0608,Medium
12,1,2,5,dapet feedback positif yang bikin makin yakin sama diri sendiri,0.087596,0.129241,0.103149,0.049472,0.23601,0.313175,0.081357,0.4729,Low
5,2,1,4,"hari ini penuh tawa, lupa sama capek dan penat",0.058421,0.061455,0.052343,0.057723,0.048341,0.68667,0.035046,0.117,Medium
3,1,2,5,"pulang lebih awal, sempet me time yang udah lama kangen",0.038209,0.163969,0.055641,0.05432,0.086145,0.572109,0.029608,0.2761,Low
12,3,4,3,"pikiran jernih banget hari ini, bisa fokus full",0.106758,0.143275,0.081344,0.09353,0.377228,0.120729,0.077136,0.651,Low
8,5,5,1,"bad day banget, hampir nangis beberapa kali hari ini",0.058515,0.031287,0.036904,0.037579,0.033594,0.766473,0.035648,0.0647,Medium
4,3,2,4,excited karena dapet kesempatan baru yang udah lama ditunggu,0.032559,0.830941,0.028425,0.020618,0.035614,0.024798,0.027045,1.0,Low
10,4,3,2,"pikiran gelap dateng lagi, susah diusir pergi",0.031828,0.031814,0.041505,0.03083,0.016609,0.827991,0.019424,0.0262,High
2,3,3,3,"cukup lah hari ini, tidak lebih tidak kurang",0.069109,0.055,0.03824,0.020893,0.04789,0.72342,0.045448,0.1211,Medium
7,5,4,3,"exhausted total, jalan aja udah kayak zombie",0.087001,0.032252,0.12162,0.04103,0.034454,0.642536,0.041107,0.0733,Medium
4,1,1,5,"hari ini berasa ringan banget, kayak abis lepas beban",0.063393,0.024427,0.042557,0.041492,0.035056,0.758798,0.034277,0.0568,Medium
7,1,1,5,alhamdulillah hari ini lancar banget ga ada hambatan,0.041489,0.035004,0.063993,0.043882,0.079221,0.668069,0.068343,0.1615,Medium
8,4,4,1,gak ngerti kenapa ngerasa hampa gini dari tadi pagi,0.03822,0.026488,0.035353,0.031672,0.022538,0.819712,0.026017,0.0347,High
5,5,5,1,"exhausted total, jalan aja udah kayak zombie",0.087001,0.032252,0.12162,0.04103,0.034454,0.642536,0.041107,0.0733,Medium
8,2,3,5,"ngerasa hidup hari ini, bukan cuma ngejalanin rutinitas doang",0.022992,0.01656,0.033462,0.031275,0.039448,0.834493,0.02177,0.0379,High
4,4,3,5,ngerjain hal yang aku suka bikin waktu cepet banget berlalu,0.146282,0.111395,0.080793,0.069047,0.127356,0.388461,0.076666,0.3182,Low
6,5,5,2,"cape hati, bukan cape badan — itu yang paling melelahkan",0.043033,0.043682,0.029603,0.02265,0.019028,0.823803,0.018201,0.0416,High
10,2,1,3,"badan oke pikiran oke, tapi gak ada spark gitu",0.021915,0.018932,0.039092,0.026982,0.023769,0.846755,0.022556,0.0232,High
5,1,1,5,"hari ini fun banget, belajar sambil ketawa-ketawa sama temen",0.038524,0.045537,0.056991,0.053164,0.535817,0.227158,0.042809,0.6823,Low
4,4,4,3,"stress parah, deadline mepet semua barengan nyerang",0.151944,0.046955,0.039759,0.061057,0.028516,0.625551,0.046218,0.0897,Medium
5,4,5,1,"anxious dari pagi, banyak hal yang bikin khawatir",0.058295,0.029452,0.057658,0.729715,0.021097,0.083853,0.01993,0.0293,High
7,2,1,5,pagi tadi olahraga dulu jadinya badan enak banget,0.064703,0.120223,0.245258,0.088421,0.14077,0.241907,0.098718,0.3704,Low
9,4,4,3,"merasa gagal hari ini, padahal udah usaha sebisa mungkin",0.021154,0.016644,0.024693,0.026289,0.022357,0.870453,0.01841,0.0139,High
5,4,4,1,"gak mood sama sekali, males banget ngapa-ngapain hari ini",0.077964,0.072236,0.056911,0.055063,0.029881,0.6751,0.032845,0.1054,Medium
7,3,2,3,"standar banget, kayak hari-hari sebelumnya yang mirip",0.171871,0.063149,0.092586,0.030907,0.048134,0.537357,0.055996,0.1435,Medium
6,2,2,2,"lumayan lah, ada naik turunnya tapi masih oke",0.02289,0.020017,0.040444,0.028485,0.021452,0.840329,0.026383,0.0262,High
7,3,3,3,"badan oke pikiran oke, tapi gak ada spark gitu",0.021915,0.018932,0.039092,0.026982,0.023769,0.846755,0.022556,0.0232,High
5,3,4,2,gak sanggup lagi pura-pura baik-baik aja di depan semua orang,0.032783,0.02556,0.032248,0.025429,0.024138,0.835779,0.024062,0.0332,High
2,4,4,2,"badan oke pikiran oke, tapi gak ada spark gitu",0.021915,0.018932,0.039092,0.026982,0.023769,0.846755,0.022556,0.0232,High
11,5,4,1,"rasanya pengen pause semuanya, istirahat total dari dunia",0.016139,0.042614,0.022698,0.019476,0.023522,0.859541,0.016009,0.0431,High
8,5,5,1,"emotional banget hari ini, gampang baper sama hal kecil",0.342511,0.067375,0.054519,0.094682,0.131715,0.254727,0.05447,0.2452,Low
2,4,3,2,"overwhelmed banget, kepala udah penuh mau meledak rasanya",0.246342,0.151577,0.219863,0.04572,0.037869,0.236265,0.062364,0.2432,Low
7,2,2,5,semangat banget ngerjain tugas karena topiknya menarik bgt,0.12655,0.198191,0.053599,0.088813,0.342172,0.095633,0.095041,0.6955,Low
5,5,5,2,"cape hati, bukan cape badan — itu yang paling melelahkan",0.043033,0.043682,0.029603,0.02265,0.019028,0.823803,0.018201,0.0416,High
5,4,4,2,"mood jelek dari bangun tidur, dan terus gitu sampe malem",0.204333,0.074262,0.051928,0.088268,0.034774,0.503984,0.042451,0.1248,Medium
9,2,2,5,"bisa bantu temen yang lagi kesusahan, hati jadi hangat",0.054936,0.045639,0.047075,0.057118,0.144083,0.608725,0.042425,0.22,Low
4,2,3,3,"produktif parah hari ini, kayak mesin yang ga berhenti",0.116051,0.032125,0.090453,0.040518,0.030326,0.642272,0.048256,0.0768,Medium
9,4,5,2,"lumayan lah, ada naik turunnya tapi masih oke",0.02289,0.020017,0.040444,0.028485,0.021452,0.840329,0.026383,0.0262,High
8,2,3,5,pagi tadi olahraga dulu jadinya badan enak banget,0.064703,0.120223,0.245258,0.088421,0.14077,0.241907,0.098718,0.3704,Low
7,1,1,4,pagi tadi olahraga dulu jadinya badan enak banget,0.064703,0.120223,0.245258,0.088421,0.14077,0.241907,0.098718,0.3704,Low
8,2,3,3,"hari ini fun banget, belajar sambil ketawa-ketawa sama temen",0.038524,0.045537,0.056991,0.053164,0.535817,0.227158,0.042809,0.6823,Low
8,4,5,1,"merasa gagal hari ini, padahal udah usaha sebisa mungkin",0.021154,0.016644,0.024693,0.026289,0.022357,0.870453,0.01841,0.0139,High
6,1,1,5,excited karena dapet kesempatan baru yang udah lama ditunggu,0.032559,0.830941,0.028425,0.020618,0.035614,0.024798,0.027045,1.0,Low
5,4,5,1,"overthinking parah tadi malem, jadinya kurang tidur dan lesu",0.077345,0.039237,0.094275,0.06,0.022346,0.678681,0.028116,0.052,Medium
3,2,1,4,"hari ini berasa ringan banget, kayak abis lepas beban",0.063393,0.024427,0.042557,0.041492,0.035056,0.758798,0.034277,0.0568,Medium
10,3,4,2,"exhausted total, jalan aja udah kayak zombie",0.087001,0.032252,0.12162,0.04103,0.034454,0.642536,0.041107,0.0733,Medium
4,4,3,5,"hari ini berasa ringan banget, kayak abis lepas beban",0.063393,0.024427,0.042557,0.041492,0.035056,0.758798,0.034277,0.0568,Medium
4,1,1,4,cuaca cerah bikin hati ikutan happy ga keruan,0.073847,0.153029,0.101279,0.060833,0.411911,0.134017,0.065085,0.6892,Low
5,2,2,5,seneng bgt dapet nilai bagus pas ujian tadi,0.072331,0.047316,0.09944,0.080541,0.371034,0.27263,0.056708,0.5064,Low
5,2,3,4,"hari ini penuh tawa, lupa sama capek dan penat",0.058421,0.061455,0.052343,0.057723,0.048341,0.68667,0.035046,0.117,Medium
6,4,5,2,"ya gini-gini aja, standar banget hari ini mah",0.069697,0.017365,0.044012,0.025005,0.028656,0.743331,0.071934,0.0853,Medium
6,3,4,5,dapet feedback positif yang bikin makin yakin sama diri sendiri,0.087596,0.129241,0.103149,0.049472,0.23601,0.313175,0.081357,0.4729,Low
4,1,1,5,ngerjain hal yang aku suka bikin waktu cepet banget berlalu,0.146282,0.111395,0.080793,0.069047,0.127356,0.388461,0.076666,0.3182,Low
4,5,5,3,"ngerasa sendiri padahal dikelilingin banyak orang, aneh banget",0.026757,0.019572,0.045552,0.034192,0.025676,0.829671,0.01858,0.0215,High
5,4,4,1,"semua hal kerasa berat dan susah hari ini, capek",0.035852,0.03714,0.034635,0.043225,0.019383,0.798268,0.031497,0.05,Medium
7,4,4,4,"bisa bantu temen yang lagi kesusahan, hati jadi hangat",0.054936,0.045639,0.047075,0.057118,0.144083,0.608725,0.042425,0.22,Low
6,2,1,4,belajar hal baru hari ini dan rasanya nagih banget,0.05937,0.139863,0.080421,0.06238,0.266827,0.354941,0.036198,0.4685,Low
7,5,5,1,"down parah hari ini, semangat nol besar",0.072999,0.048581,0.024975,0.034964,0.024308,0.769898,0.024275,0.0608,Medium
4,4,4,2,"bad day banget, hampir nangis beberapa kali hari ini",0.058515,0.031287,0.036904,0.037579,0.033594,0.766473,0.035648,0.0647,Medium
